,LAT_016,LONG_017,lat,long,elevation
2196,31153268,83342194,31.251,-83.567,242.78
2197,31113634,83322252,31.184,-83.534,236.22
2198,31112860,83315293,31.184,-83.518,269.03
2199,31113700,83312298,31.184,-83.517,278.87
2200,31113440,83311689,31.184,-83.517,278.87
2201,31125871,83470114,31.202,-83.783,272.31
2202,31102709,83461980,31.167,-83.767,269.03
2203,31131761,83593829,31.217,-83.984,334.65
2204,31113454,83560747,31.184,-83.934,314.96
2205,31094816,83454240,31.151,-83.751,262.47
2206,31104767,83405494,31.168,-83.668,265.75
2207,31102339,83392730,31.167,-83.651,269.03
2208,31112486,83471536,31.184,-83.784,301.84
2209,31092826,83330920,31.151,-83.55,209.97
2210,31092055,83324642,31.151,-83.535,213.25
2211,31092059,83324642,31.151,-83.535,213.25
2212,31091965,83323753,31.151,-83.534,216.54
2213,31062098,84003178,31.101,-84.001,282.15
2214,31070217,83584278,31.117,-83.968,278.87
2215,31081600,83541544,31.134,-83.9,295.28
2216,31041218,83521902,31.067,-83.867,249.34
2217,31040829,83521761,31.067,-83.867,249.34
2218,31024556,83561690,31.035,-83.934,219.82
2219,31090748,83544863,31.15,-83.901,282.15
2220,31151310,83562947,31.25,-83.934,334.65
2221,31030784,83595179,31.05,-83.985,282.15
2222,31031411,84000147,31.05,-84.0,216.54
2223,31162611,83500844,31.267,-83.834,331.36
2224,31164904,83480093,31.268,-83.8,341.21
2225,31035738,83412032,31.052,-83.684,236.22
2226,31060349,83434170,31.1,-83.718,275.59
2227,31192881,83491952,31.317,-83.817,364.17
2228,31193318,83500722,31.318,-83.834,380.58
2229,31072287,83342787,31.117,-83.567,209.97
2230,31144351,83360824,31.235,-83.6,262.47
2231,31185083,83361965,31.301,-83.601,269.03
2232,31160778,83350618,31.267,-83.584,246.06
2233,31095340,83424462,31.151,-83.701,265.75
2234,31062048,83384516,31.101,-83.635,223.1
2235,31053710,83372226,31.084,-83.617,236.22
2236,31054101,83372107,31.084,-83.617,236.22
2237,31072085,83372517,31.117,-83.617,232.94
2238,31072413,83372442,31.117,-83.617,232.94
2239,31081748,83403781,31.134,-83.668,232.94
2240,31111672,83371286,31.184,-83.617,295.28
2241,31154248,83315754,31.251,-83.518,252.62
2242,31143951,83321064,31.234,-83.534,265.75
2243,31151778,83473829,31.25,-83.784,351.05
2244,31171244,83501129,31.284,-83.834,331.36
2245,31200034,83522341,31.333,-83.867,364.17
2246,31193248,83400555,31.318,-83.667,275.59
2247,31181915,83360550,31.301,-83.6,272.31
2248,31120831,83331962,31.2,-83.551,252.62
2249,31032568,83535979,31.051,-83.885,249.34
2250,31032249,83535718,31.051,-83.885,249.34
2251,31081806,83583486,31.134,-83.968,311.68
2252,31103388,83583331,31.168,-83.968,331.36
2253,31104231,83590639,31.168,-83.984,285.43
2254,31171532,83571947,31.284,-83.951,344.49
2255,31025067,83374936,31.035,-83.618,239.5
2256,31070674,83361184,31.117,-83.6,193.57
2257,31070044,83362314,31.117,-83.601,206.69
2258,31160148,83503152,31.267,-83.834,331.36
2259,31130300,83563606,31.217,-83.934,321.52
2260,31101643,83560077,31.167,-83.933,288.71
2261,31101909,83555664,31.167,-83.918,305.12
2262,31102564,83535334,31.167,-83.885,314.96
2263,31054059,84001040,31.084,-84.0,236.22
2264,31091195,83593390,31.15,-83.984,295.28
2265,31170438,83561237,31.283,-83.934,354.33
2266,31093931,83323591,31.151,-83.534,216.54
2267,31175694,83305275,31.285,-83.501,242.78
2268,31140918,83555166,31.234,-83.918,337.93
2269,31062023,83495959,31.101,-83.818,311.68
2270,31033340,83393885,31.051,-83.651,196.85
2271,31040508,83392635,31.067,-83.651,213.25
2272,31124561,83434785,31.201,-83.718,318.24
2273,31113606,83532806,31.184,-83.884,324.8
2274,31110164,83462456,31.183,-83.767,321.52
2275,31040241,83550505,31.067,-83.917,226.38
2276,31032820,83432369,31.051,-83.717,272.31
2277,31022184,83444765,31.034,-83.735,242.78
2278,31165913,83315620,31.268,-83.518,272.31
2279,31092157,83533183,31.151,-83.884,308.4
2280,31175377,83523000,31.285,-83.867,321.52
2281,31104371,83463223,31.168,-83.768,272.31
2282,31182401,83413771,31.301,-83.684,295.28
2283,31192560,83521124,31.317,-83.867,354.33
2284,33294844,82185544,33.485,-82.302,449.48
2285,33343140,82190638,33.568,-82.317,419.95
2286,33340300,82110081,33.567,-82.183,213.25
2287,33350967,82124755,33.584,-82.201,334.65
2288,33360389,82135679,33.6,-82.218,282.15
2289,33292714,82212677,33.484,-82.351,410.1
2290,33303736,82125533,33.501,-82.202,393.7
2291,33302893,82064800,33.501,-82.101,374.02
2292,33290603,82125122,33.484,-82.201,410.1
2293,33291885,82144272,33.484,-82.235,374.02
2294,33295874,82203314,33.485,-82.334,403.54
2295,33300043,82203195,33.5,-82.334,383.86
2296,33290877,82132035,33.484,-82.217,403.54
2297,33290964,82132013,33.484,-82.217,403.54
2298,33285707,82075301,33.468,-82.118,429.79
2299,33335616,82071444,33.552,-82.117,351.05
2300,33293166,82163234,33.484,-82.268,439.63
2301,33343759,82164242,33.568,-82.268,328.08
2302,33323362,82185520,33.534,-82.302,347.77
2303,33334712,82203854,33.551,-82.334,442.91
2304,33254643,82114306,33.418,-82.185,442.91
2305,33301740,82092893,33.5,-82.151,387.14
2306,33342224,82051706,33.567,-82.084,311.68
2307,33322824,82031170,33.534,-82.05,324.8
2308,33290171,82115740,33.483,-82.185,479.0
2309,33280091,82135729,33.467,-82.218,419.95
2310,33302144,82105382,33.501,-82.168,433.07
2311,33344459,82175808,33.568,-82.285,291.99
2312,33383087,82182854,33.634,-82.301,433.07
2313,31081982,83245914,31.134,-83.402,259.19
2314,31103900,83191905,31.168,-83.317,219.82
2315,31125389,83273574,31.201,-83.451,275.59
2316,31064568,83254018,31.101,-83.418,236.22
2317,31023912,83235100,31.034,-83.385,252.62
2318,31072949,83260290,31.117,-83.433,229.66
2319,31160807,83281952,31.267,-83.467,301.84
2320,31160361,83233717,31.267,-83.384,239.5
2321,31121879,83212394,31.201,-83.351,239.5
2322,31095725,83265766,31.152,-83.435,252.62
2323,31130858,83250940,31.217,-83.417,272.31
2324,31041567,83334453,31.067,-83.551,213.25
2325,31070969,83263368,31.117,-83.434,229.66
2326,31123477,83234754,31.201,-83.385,259.19
2327,31131682,83200783,31.217,-83.334,206.69
2328,31092091,83255372,31.151,-83.418,255.91
2329,31031976,83210464,31.051,-83.35,213.25
2330,31054477,83190159,31.085,-83.317,213.25
2331,31194720,83261413,31.318,-83.434,285.43
2332,31140729,83260859,31.234,-83.434,265.75
2333,31023264,83202248,31.034,-83.334,196.85
2334,31083465,83193432,31.134,-83.318,219.82
2335,31041988,83273452,31.067,-83.451,219.82
2336,31175596,83304406,31.285,-83.501,242.78
2337,31175056,83303337,31.285,-83.501,242.78
2338,31150172,83212844,31.25,-83.351,229.66
2339,31173994,83251365,31.284,-83.417,275.59
2340,31081100,83245486,31.134,-83.402,259.19
2341,31080969,83262010,31.134,-83.434,249.34
2342,31072100,83193583,31.117,-83.318,226.38
2343,31071293,83191815,31.117,-83.317,216.54
2344,31110650,83271360,31.184,-83.45,278.87
2345,31173786,83283730,31.284,-83.468,298.56
2346,31141087,83275272,31.234,-83.451,288.71
2347,31085193,83263584,31.135,-83.434,249.34
2348,31090382,83254091,31.15,-83.418,239.5
2349,31101662,83270193,31.167,-83.45,262.47
2350,33221466,84475812,33.367,-84.785,994.09
2351,33254216,84514190,33.418,-84.851,879.27
2352,33195080,84461855,33.318,-84.767,971.13
2353,33174603,84325679,33.285,-84.535,895.67
2354,33225725,84473937,33.368,-84.784,971.13
2355,33235769,84434304,33.385,-84.718,918.64
2356,33145127,84434252,33.235,-84.718,843.18
2357,33163792,84420939,33.268,-84.7,813.65
2358,33195149,84384305,33.318,-84.635,892.39
2359,33232158,84372859,33.384,-84.617,856.3
2360,33285361,84491628,33.468,-84.817,879.27
2361,33174502,84323231,33.285,-84.534,875.98
2362,33143197,84482391,33.234,-84.801,846.46
2363,33165771,84475621,33.268,-84.785,892.39
2364,33191395,84465007,33.317,-84.768,997.38
2365,33192500,84463948,33.317,-84.768,997.38
2366,33210601,84453799,33.35,-84.751,958.01
2367,33211416,84453756,33.35,-84.751,958.01
2368,33260189,84424424,33.433,-84.701,951.44
2369,33223079,84452826,33.368,-84.751,931.76
2370,33231388,84385172,33.384,-84.635,839.9
2371,33175958,84434835,33.285,-84.718,803.81
2372,33171097,84422917,33.284,-84.701,843.18
2373,33285216,84392566,33.468,-84.651,1017.06
2374,33145546,84560675,33.235,-84.934,803.81
2375,33213639,84453650,33.351,-84.751,935.04
2376,33212116,84433620,33.351,-84.718,859.58
2377,33221578,84480363,33.367,-84.8,1023.62
2378,33235859,84434319,33.385,-84.718,918.64
2379,33231730,84505924,33.384,-84.835,892.39
2380,33195972,84423934,33.318,-84.701,849.74
2381,33152354,84295017,33.251,-84.485,764.44
2382,33272850,84453395,33.451,-84.751,918.64
2383,33204509,84373025,33.335,-84.618,853.02
2384,33225904,84385094,33.368,-84.635,912.07
2385,33211058,84455317,33.35,-84.751,958.01
2386,33170783,84424586,33.284,-84.701,843.18
2387,33185400,84404215,33.301,-84.668,853.02
2388,33133316,84302113,33.218,-84.501,721.78
2389,33140434,84312326,33.233,-84.517,777.56
2390,33141536,84425022,33.234,-84.701,872.7
2391,33132668,84454705,33.217,-84.751,980.97
2392,33135217,84471284,33.218,-84.784,849.74
2393,33134105,84473836,33.218,-84.784,849.74
2394,33152671,84492870,33.251,-84.817,856.3
2395,33152307,84483621,33.251,-84.801,875.98
2396,33151288,84510896,33.25,-84.85,793.96
2397,33193828,84563919,33.318,-84.934,741.47
2398,33203508,84502886,33.334,-84.834,875.98
2399,33185796,84523788,33.302,-84.868,797.24
2400,33183650,84522402,33.301,-84.867,846.46
2401,33251329,84561687,33.417,-84.934,777.56
2402,33255880,84564873,33.418,-84.935,787.4
2403,33254803,84562590,33.418,-84.934,761.15
2404,33284738,84501543,33.468,-84.834,892.39
2405,33245954,84510734,33.402,-84.85,826.77
2406,33253986,84515288,33.418,-84.851,879.27
2407,33274690,84373111,33.451,-84.618,918.64
2408,33295939,84452511,33.485,-84.751,820.21
2409,33221966,84474974,33.367,-84.785,994.09
2410,33200826,84321197,33.334,-84.534,777.56
2411,33252166,84502238,33.417,-84.834,879.27
2412,33145391,84370390,33.235,-84.617,882.55
2413,33144617,84362008,33.235,-84.601,800.52
2414,33203487,84443735,33.334,-84.734,859.58
2415,33191858,84400739,33.317,-84.667,859.58
2416,33153790,84320866,33.251,-84.534,797.24
2417,33211138,84472530,33.35,-84.784,1003.94
2418,33250785,84484303,33.417,-84.801,875.98
2419,33260277,84485497,33.433,-84.802,915.35
2420,33181879,84320333,33.301,-84.533,771.0
2421,33160188,84555840,33.267,-84.918,744.75
2422,33190540,84323880,33.317,-84.534,859.58
2423,33273319,84453599,33.451,-84.751,918.64
2424,33183430,84330997,33.301,-84.55,882.55
2425,33261240,84544122,33.434,-84.901,767.72
2426,33252746,84525330,33.417,-84.868,820.21
2427,33203627,84425079,33.334,-84.701,872.7
2428,33250064,84391047,33.417,-84.65,859.58
2429,33161574,84500524,33.267,-84.833,767.72
2430,33115607,84514435,33.185,-84.851,843.18
2431,33263541,84413854,33.434,-84.684,974.41
2432,33191145,84541834,33.317,-84.901,734.91
2433,33260153,84424669,33.433,-84.701,951.44
2434,33300043,84381989,33.5,-84.634,958.01
2435,33240607,84382388,33.4,-84.634,856.3
2436,33234921,84363439,33.385,-84.601,905.51
2437,33240678,84382470,33.4,-84.634,856.3
2438,33202947,84400510,33.334,-84.667,879.27
2439,33150921,84522679,33.25,-84.867,744.75
2440,33151195,84522924,33.25,-84.867,744.75
2441,33242685,84472446,33.401,-84.784,862.86
2442,33284281,84473782,33.468,-84.784,826.77
2443,33284000,84473757,33.468,-84.784,826.77
2444,33284227,84483189,33.468,-84.801,807.09
2445,33223075,84434206,33.368,-84.718,833.33
2446,33185162,84322839,33.301,-84.534,771.0
2447,33190868,84312046,33.317,-84.517,761.15
2448,33234836,84445591,33.385,-84.735,915.35
2449,33150832,84333358,33.25,-84.551,836.61
2450,33131794,84360568,33.217,-84.6,757.87
2451,33155302,84354380,33.251,-84.585,879.27
2452,33234812,84445510,33.385,-84.735,915.35
2453,33180143,84423944,33.3,-84.701,807.09
2454,33181882,84421561,33.301,-84.7,807.09
2455,33251833,84453240,33.417,-84.751,921.92
2456,33240263,84463307,33.4,-84.768,954.72
2457,33235352,84484824,33.385,-84.801,994.09
2458,33233912,84374836,33.384,-84.618,839.9
2459,32492020,84032570,32.817,-84.051,639.76
2460,32453283,84064186,32.751,-84.101,485.56
2461,32475895,83515439,32.785,-83.852,390.42
2462,32414030,83441449,32.684,-83.734,400.26
2463,32455277,83502158,32.751,-83.834,374.02
2464,32430746,83463705,32.717,-83.768,334.65
2465,32501280,83550692,32.834,-83.917,439.63
2466,32390230,84002217,32.65,-84.001,390.42
2467,32483600,83551232,32.801,-83.917,531.5
2468,32432661,84102132,32.717,-84.167,479.0
2469,32423337,84111590,32.701,-84.184,446.19
2470,32444435,84082671,32.735,-84.134,524.93
2471,32502914,83555937,32.834,-83.918,423.23
2472,32390928,84015692,32.65,-84.018,354.33
2473,32480543,83572847,32.8,-83.951,479.0
2474,32324495,83595463,32.535,-83.985,403.54
2475,32330608,83582658,32.55,-83.967,475.72
2476,32324552,83595380,32.535,-83.985,403.54
2477,32330666,83582701,32.55,-83.967,475.72
2478,31555178,83464094,31.918,-83.768,341.21
2479,31585214,83470628,31.968,-83.784,311.68
2480,31590211,83472601,31.983,-83.784,321.52
2481,31590078,83472792,31.983,-83.784,321.52
2482,31542469,83441564,31.901,-83.734,429.79
2483,31510522,83430505,31.85,-83.717,406.82
2484,31523014,83433309,31.868,-83.718,393.7
2485,31544730,83511094,31.901,-83.85,269.03
2486,31544741,83511170,31.901,-83.85,269.03
2487,32002422,83441485,32.001,-83.734,354.33
2488,31553219,83444322,31.918,-83.735,377.3
2489,31573590,83450555,31.951,-83.75,347.77
2490,31574676,83450687,31.951,-83.75,347.77
2491,31575982,83450936,31.952,-83.75,344.49
2492,31580562,83450997,31.967,-83.75,337.93
2493,32003362,83453297,32.001,-83.751,311.68
2494,32012190,83552438,32.017,-83.917,318.24
2495,31582802,83473955,31.967,-83.784,324.8
2496,31503030,83502634,31.834,-83.834,298.56
2497,31500855,83425036,31.834,-83.701,423.23
2498,31544917,83533379,31.901,-83.884,282.15
2499,31540813,83364572,31.9,-83.601,416.67
2500,32001454,83454618,32.0,-83.751,308.4
2501,31552431,83474902,31.917,-83.785,331.36
2502,31552364,83474962,31.917,-83.785,331.36
2503,31552301,83461761,31.917,-83.767,354.33
2504,31552376,83461801,31.917,-83.767,354.33
2505,31552308,83460735,31.917,-83.767,354.33
2506,31552377,83460768,31.917,-83.767,354.33
2507,31560401,83445080,31.933,-83.735,351.05
2508,31560470,83445092,31.933,-83.735,351.05
2509,31570010,83421184,31.95,-83.7,419.95
2510,31574352,83530200,31.951,-83.883,295.28
2511,31501197,83502947,31.834,-83.834,298.56
2512,31485436,83482912,31.802,-83.801,308.4
2513,31511594,83482606,31.85,-83.801,354.33
2514,31560538,83382713,31.933,-83.634,433.07
2515,31495041,83383019,31.818,-83.634,364.17
2516,32012751,83363708,32.017,-83.601,396.98
2517,31595852,83415096,31.985,-83.685,452.76
2518,31510507,83424320,31.85,-83.701,419.95
2519,32000057,83455238,32.0,-83.751,308.4
2520,32011473,83431704,32.017,-83.717,357.61
2521,32011045,83451735,32.017,-83.75,341.21
2522,32003308,83451663,32.001,-83.75,314.96
2523,32012107,83433334,32.017,-83.718,354.33
2524,31532385,83421231,31.884,-83.7,406.82
2525,31542286,83521290,31.901,-83.867,308.4
2526,31555422,83455828,31.918,-83.752,347.77
2527,31554850,83445067,31.918,-83.735,377.3
2528,31512181,83394050,31.851,-83.651,367.45
2529,31511684,83490400,31.85,-83.817,291.99
2530,31581282,83464645,31.967,-83.768,328.08
2531,31561899,83455752,31.934,-83.752,364.17
2532,31574201,83544039,31.951,-83.901,291.99
2533,31501280,83422599,31.834,-83.701,423.23
2534,31565964,83543488,31.935,-83.901,262.47
2535,31571803,83464713,31.951,-83.768,354.33
2536,31571670,83450252,31.95,-83.75,321.52
2537,31503944,83375934,31.834,-83.618,374.02
2538,31503753,83385330,31.834,-83.635,324.8
2539,32001646,83453075,32.0,-83.751,308.4
2540,31582955,83451389,31.967,-83.75,337.93
2541,31495898,83421900,31.818,-83.701,344.49
2542,31502050,83511699,31.834,-83.85,314.96
2543,34485068,85324459,34.801,-85.535,839.9
2544,34464378,85322212,34.768,-85.534,807.09
2545,34483175,85323156,34.801,-85.534,771.0
2546,34550188,85283334,34.917,-85.468,731.63
2547,34571911,85254440,34.951,-85.418,875.98
2548,34495383,85320751,34.818,-85.534,872.7
2549,34461988,85322533,34.767,-85.534,813.65
2550,34521052,85305752,34.867,-85.502,734.91
2551,34515580,85303416,34.852,-85.501,725.07
2552,34514626,85300223,34.851,-85.5,793.96
2553,34581340,85262662,34.967,-85.434,754.59
2554,34571310,85274953,34.95,-85.451,882.55
2555,34552078,85285473,34.917,-85.468,731.63
2556,34583892,85250134,34.968,-85.417,741.47
2557,34464159,85322918,34.768,-85.534,807.09
2558,34464090,85323026,34.768,-85.534,807.09
2559,34484208,85324898,34.801,-85.535,839.9
2560,34484208,85325020,34.801,-85.535,839.9
2561,34531953,85301285,34.884,-85.5,715.22
2562,34532011,85301364,34.884,-85.5,715.22
2563,34542404,85292155,34.901,-85.484,708.66
2564,34542462,85292234,34.901,-85.484,708.66
2565,34554580,85290229,34.918,-85.483,836.61
2566,34554537,85290114,34.918,-85.483,836.61
2567,34563310,85283525,34.934,-85.468,997.38
2568,34563292,85283172,34.934,-85.468,997.38
2569,34580876,85262104,34.967,-85.434,754.59
2570,34585347,85244042,34.968,-85.401,754.59
2571,34585372,85244183,34.968,-85.401,754.59
2572,34521329,85292400,34.867,-85.484,790.68
2573,34581567,85241724,34.967,-85.4,754.59
2574,34430566,85314033,34.717,-85.518,833.33
2575,34461632,85330122,34.767,-85.55,1105.64
2576,34423931,85313882,34.701,-85.518,1387.8
2577,34452102,85313468,34.751,-85.518,905.51
2578,34464004,85323152,34.768,-85.534,807.09
2579,34484204,85325215,34.801,-85.535,839.9
2580,34455166,85313662,34.751,-85.518,905.51
2581,34534916,85274881,34.885,-85.451,1932.41
2582,34413159,85321392,34.684,-85.534,1318.9
2583,34425860,85313518,34.702,-85.518,1279.53
2584,34581808,85270655,34.967,-85.45,803.81
2585,34581585,85265200,34.967,-85.435,767.72
2586,34580627,85270442,34.967,-85.45,803.81
2587,34451130,85291878,34.75,-85.484,1099.08
2588,34212700,84064870,34.351,-84.101,1118.77
2589,34213754,84064827,34.351,-84.101,1118.77
2590,34253457,84124543,34.418,-84.201,1404.2
2591,34251563,84084797,34.417,-84.135,1351.71
2592,34225494,84034863,34.368,-84.051,1246.72
2593,34243272,84011178,34.401,-84.017,1351.71
2594,34233933,83592396,34.384,-83.984,1072.83
2595,34235348,83583270,34.385,-83.968,1190.94
2596,34285811,84120090,34.468,-84.2,1532.15
2597,34255685,84074429,34.418,-84.118,1358.27
2598,34300327,84145874,34.5,-84.235,1492.78
2599,34210903,84122260,34.35,-84.201,1102.36
2600,34221531,84052216,34.367,-84.084,1148.29
2601,34210385,84052734,34.35,-84.084,1164.7
2602,34264225,84123247,34.435,-84.201,1335.3
2603,34295575,84144560,34.485,-84.235,1459.97
2604,34271533,84092012,34.45,-84.151,1315.62
2605,30431092,84244046,30.717,-84.401,219.82
2606,30440405,84271170,30.733,-84.45,183.73
2607,30534887,84350513,30.885,-84.583,137.8
2608,30534797,84350528,30.885,-84.583,137.8
2609,30541454,84351262,30.9,-84.584,131.23
2610,30541468,84351359,30.9,-84.584,131.23
2611,30542293,84351917,30.901,-84.584,141.08
2612,30542271,84352018,30.901,-84.584,141.08
2613,30550976,84360316,30.917,-84.6,121.39
2614,30551034,84360428,30.917,-84.6,121.39
2615,30552204,84360788,30.917,-84.6,121.39
2616,30552269,84360903,30.917,-84.6,121.39
2617,30543754,84344936,30.901,-84.568,131.23
2618,30532523,84335893,30.884,-84.552,137.8
2619,30532587,84335911,30.884,-84.552,137.8
2620,30524364,84263037,30.868,-84.434,291.99
2621,30523774,84243466,30.868,-84.401,328.08
2622,30541450,84345854,30.9,-84.568,141.08
2623,30435509,84454305,30.718,-84.751,209.97
2624,30533480,84344688,30.884,-84.568,157.48
2625,30560560,84312290,30.933,-84.517,101.71
